000001185|Sicaran Battle Tank|SM|000000237|The Sicaran is one of the rarest relic tanks seen on the battlefields of the 41st Millennium. Its unique design dates back to the Great Crusade. The most potent of the Sicaran’s distinctive systems is the twin accelerator cannon, whose accuracy and rate of fire are far in excess of other weapons of its class.|Other|<b>This model is equipped with:</b> heavy bolter; Herakles-pattern autocannon; armoured tracks.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Sicaran-Battle-Tank|
000001188|Vindicator|SM|000000139|The Vindicator is a dedicated siege tank. It can smash obstacles aside with its massive shield, rumbling into the perfect firing position to unleash its demolisher cannon, a weapon so destructive it can blow apart enemy fortifications, annihilate columns of infantry and shatter armoured tanks with terrifying ease.|Other|<b>This model is equipped with:</b> demolisher cannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Vindicator|
000001189|Mastodon|SM|000000237|The Mastodon is one of the heaviest assault transports ever fielded by the Space Marines, reserved for use against the most heavily fortified positions. Several times the size of a Land Raider, the Mastodon’s primary role is to deliver armoured warriors directly into the breach created with the siege melta array mounted on the vehicle’s armoured prow.|Other|<b>This model is equipped with:</b> 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; armoured tracks.|This model has a transport capacity of 45 Adeptus Astartes Infantry models. Each <span class="tooltip00286" data-tooltip-content="#tooltip_content00286" data-tooltip-anchor="#tooltip_content00286"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00288" data-tooltip-content="#tooltip_content00288" data-tooltip-anchor="#tooltip_content00288"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00289" data-tooltip-content="#tooltip_content00289" data-tooltip-anchor="#tooltip_content00289"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models. This model can also transport up to 2 <span class="tooltip00290" data-tooltip-content="#tooltip_content00290" data-tooltip-anchor="#tooltip_content00290"><span class="kwb">DREADNOUGHT</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">HELBRUTE</s></span> models (these models take up the space of a number of models equal to their Wounds characteristic e.g. A <span class="kwb">DREADNOUGHT</span> with a Wounds characteristic of 8 would take up the space of 8 models).|false|||1-10|While this model has 1-10 wounds remaining, subtract 6 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Mastodon|
000001190|Stormtalon Gunship|SM|000000139|Fast and manoeuvrable, the Stormtalon is an aerial interceptor optimised for escorting Stormraven Gunships. While fast enough to engage in aerial combat, its pilot can switch on the Stormtalon’s repulsor systems, making it agile enough to closely support infantry in defence or on the attack.|Other|<b>This model is equipped with:</b> skyhammer missile launcher; twin assault cannon; armoured hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Stormtalon-Gunship|
000001191|Stormraven Gunship|SM|000000139|The Stormraven superbly combines the role of reliable combat drop-ship and deadly aerial combatant. A capacious troop bay and thick layers of armour allow it to effectively transport squads of Space Marines – and, thanks to its magna-grapples, even a Dreadnought – into the very heart of battle.|Other|<b>This model is equipped with:</b> 2 stormstrike missile launchers; twin assault cannon; typhoon missile launcher; armoured hull.|This model has a transport capacity of 12 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models and 1 <span class="tooltip00290" data-tooltip-content="#tooltip_content00290" data-tooltip-anchor="#tooltip_content00290"><span class="kwb">DREADNOUGHT</span></span> model. Each <span class="tooltip00286" data-tooltip-content="#tooltip_content00286" data-tooltip-anchor="#tooltip_content00286"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb">GRAVIS</span></span> or <span class="tooltip00288" data-tooltip-content="#tooltip_content00288" data-tooltip-anchor="#tooltip_content00288"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00289" data-tooltip-content="#tooltip_content00289" data-tooltip-anchor="#tooltip_content00289"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Stormraven-Gunship|
000001192|Chaplain Venerable Dreadnought|SM|000000239||Other|<b>This model is equipped with:</b> assault cannon; storm bolter; Dreadnought combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chaplain-Venerable-Dreadnought|
000001193|Centurion Devastator Squad|SM|000000139|Centurion Devastator Squads dominate the field of battle, their presence dictating the flow of action. They frequently operate with Stormraven Gunships, which transport the Space Marines inside their bulky warsuits to the next position, where they function as an armoured firebase to clear enemy-held positions of all opposition.|Other|<b>Every model is equipped with:</b> grav-cannon; Centurion bolters; Centurion fists.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Centurion-Devastator-Squad|
000001344|Librarian With Jump Pack|SM|000000239|Librarians are skilled warriors possessed of esoteric powers, and will not hesitate to launch themselves into danger to root out empyric threats. With a jump pack, there are few secrets beyond a Librarian’s reach, and by drawing on the immaterium’s power he can grant his battle-brothers the strength to crush the foe wherever they hide.|Characters|<b>This model is equipped with:</b> bolt pistol; Smite; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian-With-Jump-Pack|
000001345|Lieutenant In Reiver Armour|SM|000000139|When a Space Marine commander needs the enemy broken in terror, he unleashes detachments led by Lieutenants clad in the wargear of the Reiver Squads. With the masterful leadership of the Lieutenant, these forces become more powerful than the sum of their parts, and drive contingents of the foe to flight.|Characters|<b>This model is equipped with:</b> master-crafted special issue bolt pistol; combat knife.||false||<i>You can attach this model to a unit it can lead even if one <span class="tooltip00313" data-tooltip-content="#tooltip_content00313" data-tooltip-anchor="#tooltip_content00313"><span class="kwb">CAPTAIN</span></span> or <span class="tooltip00314" data-tooltip-content="#tooltip_content00314" data-tooltip-anchor="#tooltip_content00314"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lieutenant-In-Reiver-Armour|
000001346|Lieutenant|SM|000000139|Lieutenants, in addition to being extremely able tacticians and strategists, are highly skilled warriors. Experts in all the lethal weaponry of the battle-brothers they so often command and fight alongside, they bellow orders and coordinate their brothers’ attacks even as they strike at the foe with their own arsenal of powerful weapons.|Characters|<b>This model is equipped with:</b> bolt pistol; master-crafted bolter; close combat weapon.||false||<i>You can attach this model to a unit it can lead even if one <span class="tooltip00313" data-tooltip-content="#tooltip_content00313" data-tooltip-anchor="#tooltip_content00313"><span class="kwb">CAPTAIN</span></span> or <span class="tooltip00314" data-tooltip-content="#tooltip_content00314" data-tooltip-anchor="#tooltip_content00314"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lieutenant|
000001347|Land Raider Prometheus|SM|000000239||Other|<b>This model is equipped with:</b> 2 quad heavy bolters; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00286" data-tooltip-content="#tooltip_content00286" data-tooltip-anchor="#tooltip_content00286"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00288" data-tooltip-content="#tooltip_content00288" data-tooltip-anchor="#tooltip_content00288"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00289" data-tooltip-content="#tooltip_content00289" data-tooltip-anchor="#tooltip_content00289"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Prometheus|
000001348|Librarian On Bike|SM|000000239||Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian-On-Bike|
000001423|Ravenwing Talonmaster|SM|000000276|Mounted in a Land Speeder outfitted with additional auspex scanners and vox-casters, it is a Talonmaster’s role to direct the Ravenwing’s fire, using his equipment to ensure no quarry can hide from them. They even identify foes seeking temporary refuge in dense terrain, revealing their location to all Ravenwing warriors.|Characters|<b>This model is equipped with:</b> twin assault cannon; twin heavy bolter; power weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Ravenwing-Talonmaster|
000001509|Wulfen Dreadnought|SM|000000036|Even near death and interred in a Dreadnought sarcophagus, a warrior may yet succumb to the Curse of the Wulfen. Joints and servos twitch and spasm like a crazed animal’s muscles as a Wulfen Dreadnought seeks to maul and eviscerate. From emitters, baleful howls blare its mindless hunger for violence.|Other|<b>This model is equipped with:</b> storm bolter; Fenrisian great axe; great wolf claw.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Wulfen-Dreadnought|
000001523|Scout Sniper Squad|SM|000000239|Combining their skills in covert operations and infiltration with advanced marksmanship taught to them by wise Veteran Sergeants, Scout Squads equipped with sniper rifles are capable battlefield assassins. With precision fire they can kill opposing commanders or detonate vehicle fuel cells to wreak havoc amongst the enemy.|Other|<b>Every model is equipped with:</b> bolt pistol; sniper rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Scout-Sniper-Squad|
000001524|Sergeant Chronus|SM|000000239|The roar of engines and the thunder of heavy weaponry herald Sergeant Chronus’ arrival on the battlefield. Enemy gunners watch aghast as Chronus’ tank shrugs off damage that should have seen it destroyed several times over, before it swings its turret round to blast them apart with unerring volleys.|Characters|<b>This model is equipped with:</b> bolt pistol; Chronus’ servo-arm.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sergeant-Chronus|
000001527|Techmarine On Bike|SM|000000239||Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; Omnissian power axe.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Techmarine-On-Bike|
000001606|Assault Intercessor Squad|SM|000000139|Assault Intercessors are amongst the most widespread close support units in a Chapter’s arsenal. Firing their heavy bolt pistols as they close upon the foe, they charge into the fray, where they make short work of their enemies with brutal swings of their chainswords.|Battleline|<b>Every model is equipped with:</b> heavy bolt pistol; Astartes chainsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Assault-Intercessor-Squad|
000001607|Land Raider Achilles|SM|000000237|The Achilles is considered one of the rarest of all Land Raider variants, each one individually wrought under the scrupulous gaze of senior adepts of the Omnissiah. The result is an assault vehicle that is exceptionally resistant to energy-based weaponry. Roaring forward with impunity, the Achilles uses its thunderfire cannon and multi-meltas to suppress a wide range of foes.|Other|<b>This model is equipped with:</b> quad launcher; 2 twin volkite culverins; armoured tracks.|This model has a transport capacity of 12 <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span> models. Each <span class="tooltip00286" data-tooltip-content="#tooltip_content00286" data-tooltip-anchor="#tooltip_content00286"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00288" data-tooltip-content="#tooltip_content00288" data-tooltip-anchor="#tooltip_content00288"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00289" data-tooltip-content="#tooltip_content00289" data-tooltip-anchor="#tooltip_content00289"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Achilles|
000001608|Land Raider Proteus|SM|000000237|The ancient and venerable Land Raider has served the Space Marines since their earliest beginnings, and the oldest variants are known as Proteus patterns. These heavily armoured bastions once acted as forward assault vehicles in Explorator missions, and rare survivals still serve the Imperium as relic vehicles of highest regard.|Other|<b>This model is equipped with:</b> 2 twin lascannons; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00286" data-tooltip-content="#tooltip_content00286" data-tooltip-anchor="#tooltip_content00286"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00288" data-tooltip-content="#tooltip_content00288" data-tooltip-anchor="#tooltip_content00288"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00289" data-tooltip-content="#tooltip_content00289" data-tooltip-anchor="#tooltip_content00289"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Proteus|
000001609|Fire Raptor Gunship|SM|000000237|A variant of the Storm Eagle, the Fire Raptor was created to provide overwhelming aerial firepower to Legiones Astartes assault forces. The craft soon gained renown for the devastating rain of bolts and rockets it could produce, and the few operational specimens that still survive are viewed as invaluable assets.|Other|<b>This model is equipped with:</b> twin avenger bolt cannon; 2 twin autocannons; 2 twin hellstrike launchers; armoured hull||false|||1-6|While this model has 1-6 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Fire-Raptor-Gunship|
000001610|Storm Speeder Thunderstrike|SM|000000139|Thunderstrikes outmanoeuvre the foe at every turn, targeting vulnerable points in armour, fuel stores and missile hoppers to turn tanks into raging fireballs. Just a single Thunderstrike is capable of destroying armoured breakthrough attempts, and when one is on the battlefield, few enemies are safe.|Other|<b>This model is equipped with:</b> stormfury missiles; Thunderstrike las-talon; twin Icarus rocket pod; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Storm-Speeder-Thunderstrike|
